text,label
مشكله لما يكون ف يه اختلاف كثير,['sadness']
عمياء انت .. الم تري قلبي تجمع في عيوني ؟ ..,['love']
السقا : لست حزينا لضياع الكأس,['neutral']
حتى عندما يعود المرء سالما من الأشياء التي تؤذيه ، اعلم جيدا انه لا يعود كما كان .,['sadness']
ما سبق استخدمتها برى موقعهم غالب استخدامي ل ها اشتراكات النت من عندهم,['neutral']
#_ مؤمن _ بوب _ مارلي كله بالحب 😍😍😍,['acceptance']
لا مش عايز اغرق دلوقتي انا 😂😂😂,"['joy', 'fear']"
جتني على طاريك عذبت الايام ذكراك ساقت لي جميع القوافي لك قلب له مع الطيب وقفات و بين الضلوع الحانيه قلب صافي ل امن ذكرتك و الليالي القديمات فزيت من نومي لو كنت غافي .,['love']
ثم اسجد حتى تطمئن ساجدا ، ثم ارفع حتى تطمئن جالسا ، ثم اسجد حتى تطمئن ساجدا ، ثم افعل ذلك في صلاتك كلها مثل ذلك . البخاري ومسلم,['acceptance']
قطره : مواظب حركت لب هايتان باشيد,['neutral']
محد يسرق شخص من احد بس الرخيص كل يجيب راسه,"['anticipation', 'disgust']"
هل تبتسم لرسائلي كما افعل انا ؟,['acceptance']
اها و انا على ب الي انها قوويه,['sadness']
هاتولي عابد من التلاجة -(,['neutral']
اللهم الأشياء الحلوة تظل حلوه دائما .,['acceptance']
اتمنى ان نجد نهاية نستحقها بعد كل ما مررنا به .. ❤,['acceptance']
قطره : حيرت جهان از فرار موسوليني,['neutral']
تقر عينكم بشوفته سالم يا رب,['acceptance']
# حياتك 28 مماجد لا نومونيهه 😩,['neutral']
ل لإيجار دور اول 3 غرف ، الطابق 1، 250 م 2 ، شارع واحد ، العذيبة - محافظة مسقط / سلطنة عمان ، 425 ريال عماني,['neutral']
انا مبرتحش غير لما اصرف كل الي ف جيبي,['neutral']
طيب ليون نفسه طلع اليوفي غير انه ف يه اشياء غريبة صارت في المباراة ، هدفين محققين ضيعوهم ستيرلنغ وجيزوس ... فوش المفروض يسوي المدرب ، ينزل الملعب يسجل ل هم,['disgust']
# يوم _ الجمعه اللهم سخر ل نا اسباب الراحة لقلوبنا ، و العافية لأبداننا ، و السلامة في حياتنا . 💕💕💕💕💕💕💕,['acceptance']
التشابه بين العربية والعبرية ليس مستغربا و هو معلوم منذ القدم و لكن الذي فاتهم ان كنانة قبيلة عربية منها قريش . و من يقول لهجة كنانة القديمة فليأتنا بمرجع معتبر . وهل من كتب التوراة التي لديهم حاليا كنانة ! ام عزرا وجماعته ! لا ادري كيف يجد المرء جرأة لطرح كل فكرة كيفما اتفق !,"['surprise', 'disgust']"
نحن نقوى على كل شيء . الا على فراق الحسين 🥀 # عاشوراء # ليلة _ العاشر 💔 مح ͠❥ رم 1442-2020 🏴,['sadness']
تحية لك يا بطل يا ابن نفزاوة الأصيل,['acceptance']
السحر و الحسد .. اذا اصبت بسحر او حسد ف سوف تكون كمن يسكن في زجاجة ، يرى الطبيعة من حوله ولايستطيع ان يعيش ف يها ، ف يكون بين امرين اما ان يستسلم حتى تنتهي حياته في الزجاجة ، او ان يكسر الزجاجة ويعيش في الطبيعة . # همسة : اكسر زجاجة السحر و الحسد بالحفاظ على الفرائض ، وبالأذكار و كثرة الذكر .,['anticipation']
رغبة شديدة ب الأنعزال عن ضجيج هذه الحياة .,['sadness']
كأنه يمدحنا و لا انا الليله مأثره علي نتائج الجوله 🙄🤔,['surprise']
راجع من لندن متحمس جدا ، و الدليل العصبية 😳 هل لديك مشكلة شخصية معهم ، وهل ضرب اسرة الغانم يوصل لكرسي المجلس ، يعني شنو راح تستفيد من هجومك على الغانم ، ناس وصلوا لمناصبهم بذراعهم و الشعب حر في اختياره ، و بعدين لازم نشارك الناس حلالهم ، او نطعن ف يهم # محشومين _ اسرة _ الغانم _ الكرام,['sadness']
نمتوا و لا قاعديين ؟,['neutral']
# الهلال _ الفيصلي وضع بعض الناس بعد فوزالزعيم 😂😂👇👇👇👇👇👇👇👇👇,['joy']
ولك ان تتخيل لو # مرسي هو اللي كان ب يعمل اللقاء مع # ساندرا _ نشأت كان هيحط ايده فين ؟؟؟ 😲😲😲😲 كل شويه وهيا قعده قدامه ذي القمر,"['joy', 'acceptance']"
الا ان حضرة المحقق العدلي في القضية ، القاضي زاهر حمادة ، بعدما استمع اليه كشاهد ، وجد الأسباب القانونية لإصدار مذكرة توقيف وجاهية ب حقه وفق الأصول بعدما اسند اليه جرم كتم المعلومات ، و بعد ان ثبت له امتلاكه معلومات وتفاصيل دقيقة لا يملكها الا من كان معنيا ب الجريمة مباشرة .,['neutral']
يا اهل السواليف مادري عن سوالفكم .. ف يني من الضيق شي ما تحسونه ..,['sadness']
الضارب = المضروب 🤔 اول مرة ارى حكما يتساوى ف يه الفاعل والمفعول به حتى في اللغة الفاعل مرفوع والمفعول به منصوب,['surprise']
"ربنا يسلمك نوال , حياك .. كيفك انتي ان شاء الله ب خير :)",['acceptance']
اسأل الكل و بعدين اسوي الي يعجبني,['acceptance']
هل يا ترى انا ببالك مثل ما انت ببالي الان وبهذه اللحظة ؟,['acceptance']
اكاونتج برايفت اخاف ما يطلع ل ها ف بكبجر,['fear']
يا ابتر يعني يا مقطوع النسل ! ب مجرد موتك ستنسى مع الزمن لأنه ليس لك احد يحمل اسمك من بعدك ! ف كل اولادك قد ماتو ! النبي عليه الصلاة و السلام كان يسمع هذا الكلام و يحزن حزنا شديدا ... الى ان قال له عز و جل في سورة الكوثر : { انا اعطيناك الكوثر },['neutral']
كيريووس الى دور الثاني ويمبلدون ينتظر رافايل نادال,['neutral']
تذكر ان اسلوبك يساوي مكانتك .. كلما ارتفى اسلوبك كلما علت مكانتك ..,['acceptance']
و كأن مابين صوتي وشعوري ، صحراء ومدن وبحار ومحيطات .,"['acceptance', 'sadness']"
ل كل حد قال عليا تنكة .. ليه متقولش ان انت اللي شايف نفسك صغير ✋☺,['disgust']
تأشيرات امريكية ل لمترجمين العراقيين والافغان : مجلس النواب الامريكي يصدق على قانون يمنح بموجبه المئات من الم ...,['neutral']
يا رب تجي الساعه ثلاث ب سرعه 💔💔,['sadness']
لذا ف من اسلم وامن فأنه قد مارس ب الفعل حريته في العقيدة و لا يجوز له الارتداد عن الإسلام,['anticipation']
# غزة _ تحت _ القصف العرب الان يتجادلون كالعاده ويتناحرون كالعاده و اهل غزه تحت القصف,"['sadness', 'disgust']"
# دانه _ العنزي _ تنخاكم تكفى ي دكتور هاني اشرف عليها ب نفسك واهتم في حالتها . ترا مالها بعد الله غيرك . لا تتأمل في مسؤولينا خير,['sadness']
السلام عليكم / بعد عمر طويل انت المستفيد بمشيئةالله انشر القران الكريم يشتغل 24 ساعة بدون نت . اكثر من 100 شيخ لا تقول بعدين انشرها ترا كلها ثواني صدقة لوالديك,"['anticipation', 'acceptance']"
السعودية رايحه فين ! مالقوش غير نيكي مناژ,['surprise']
المشكله ب الاخير بنلبس من الكبت : p ،,['sadness']
هه و ربي حالة ، مريت على الموقع زمان ، الان جالس ارتب اشكالهم و اشوف وجه كل واحد صح لوول,['joy']
الحياة خارج الارض هو مصطلح يشير الى وجود حياة خارج كوكب الأرض او خارج النظام الشمسي و كانت الفكرة تأتي من افلام الخيال العلمي التي كانت تصور الحياة في الفضاء و تكون غريبة الشكل او تكون في ظل ظروف بيئية صعبة جدا .,['neutral']
فعلا خريف مصر هو ربيعها !,"['acceptance', 'surprise']"
صحيفة سبق / اما قبول طلب الإفراج المشروط اورفضه او رفضه نهائيا .. تركي # حميدان _ التركي : دعواتكم ل والدي ب الفرج اليوم موعد والدي مع لجنة الافراج المشروط . - عبر تطبيق نبض,['neutral']
كأس افريقيا : تاريخ حافل على مدى نصف قرن,['acceptance']
- اضحكو ترى بعض الجروح ما تنعطى وجه .,['anticipation']
وبيجي واحدد دولة لسه ما الها يومين على الخريطه بحكيلك الفلسطينين باعو اراضيهم !! # فلسطين # التطبيع _ خيانة # reealestine,"['surprise', 'disgust']"
